shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
R1705013,2.7472233,101.9552201,17
R1705013,2.7503424,101.9568640,18
R1705013,2.7501549,101.9588971,19
R1705013,2.7491202,101.9597310,20
R1705013,2.7510497,101.9616854,21
R1705013,2.7504282,101.9636446,22
R1705013,2.7539700,101.9657099,23
R1705013,2.7538681,101.9673568,24
R1705013,2.7504657,101.9660318,25
R1705013,2.7472025,101.9636715,26
R1705013,2.7399862,101.9599707,27
R1705013,2.7390686,101.9593048,28
R1705013,2.7343373,101.9593906,29
R1705013,2.7293862,101.9551635,30
R1705013,2.7247191,101.9546646,31
R1705013,2.7188302,101.9549060,32
R1705013,2.7150258,101.9523633,33
R1705013,2.7141095,101.9496059,34
R1705013,2.7188195,101.9413608,35
R1705013,2.7232134,101.9375145,36
R1705013,2.7218148,101.9371283,37
R1705014,2.8022037,101.7984688,1
R1705014,2.8049416,101.8006468,2
R1705014,2.8098817,101.8047345,3
R1705014,2.8118165,101.8007165,4
R1705014,2.8121963,101.7947245,5
R1705014,2.8131500,101.7915058,6
R1705014,2.8157915,101.7918116,7
R1705014,2.8182937,101.7926484,8
R1705014,2.8206190,101.7905778,9
R1705014,2.8115775,101.7750585,10
R1705014,2.8133453,101.7748785,11
R1705014,2.8198100,101.7746347,12
R1705014,2.8244928,101.7761958,13
R1705014,2.8311901,101.7871982,14
R1705014,2.8363337,101.7874396,15
R1705014,2.8376517,101.7866993,16
R1705014,2.8399131,101.7861247,17
R1705014,2.8432828,101.7839366,18
R1705014,2.8420130,101.7801923,19
R1705014,2.8471940,101.7806107,20
R1705014,2.8445151,101.7822200,21
R1705014,2.8415361,101.7856211,22
R1705014,2.8376517,101.7866993,23
R1705014,2.8363337,101.7874396,24
R1705014,2.8311473,101.7871714,25
R1705014,2.8244928,101.7761958,26
R1705014,2.8198100,101.7746347,27
R1705014,2.8145747,101.7748428,28
R1705014,2.8115775,101.7750585,29
R1705014,2.8206190,101.7905778,30
R1705014,2.8182937,101.7926484,31
R1705014,2.8158129,101.7918491,32
R1705014,2.8131500,101.7915058,33
R1705014,2.8121963,101.7947245,34
R1705014,2.8118278,101.8005866,35
R1705014,2.8103746,101.8040210,36
R1705014,2.8049416,101.8006468,37
R1705014,2.8022037,101.7984688,38
R1705016,2.7215362,101.9372141,1
R1705016,2.7228809,101.9376292,2
R1705016,2.7257866,101.9298220,3
