stop_id,stop_name,stop_lat,stop_lon,zone
4196,PASAR PEKAN KEDAI BULUH / SMK SULTAN MANSOR,5.2524441,103.1309476,
4197,Kampung Titian Baru,5.2502602,103.1237739,
4198,Kampung Berangan Pak Ayu,5.2420331,103.1138894,
4199,SK Bukit Payong,5.2338182,103.1057629,
4200,SMK Seri Payong,5.2326342,103.1041884,
6339,HENTIAN BATU RAKIT,5.450886,103.046194,
6340,TERMINAL MBKT,5.33155,103.137253,
6341,TERMINAL BAS KUALA BERANG,5.070667,103.010956,
6342,HENTIAN BUKIT PAYONG,5.232136,103.1026,
6362,OPPOSITE SMA KHAIRIAH JALAN SULTAN OMAR,5.316356,103.144844,
6366,MASJID LAMA DURIAN BURUNG,5.3075914,103.109764,
6367,MASJID AT TAQWA,5.308195,103.104385,
6380,MYDIN GONG BADAK,5.3552947,103.09517,
6456,COSMOPOINT TERENGGANU,5.325564,103.137481,
6458,KG LOSONG ATAP ZINK,5.318583,103.108667,
6459,MUZIUM NEGER TERENGGANU,5.31997,103.103164,
6460,MASJID KRISTAL,5.320944,103.11925,
6461,OPPOSITE MUZIUM WARISAN,5.320002,103.103019,
6462,KG LOSONG LEBAI SALLEH,5.319611,103.105139,
6463,OPPOSITE SMK SULTAN AHMAD,5.310675,103.107611,
6468,SEK KEB KEPONG,5.276444,103.0905,
6470,SK KG BAHARU SERADA,5.262056,103.057847,
6474,KG BANGGOL KEMANG,5.239028,103.042194,
6475,KG TIRUK,5.234111,103.04025,
6476,KG PASIR TINGGI,5.205056,103.051092,
6477,SK PASIR TINGGI,5.205861,103.041361,
6478,KG PADANG LIMAU NIPIS,5.207972,103.053806,
6480,KG BINJAI BONGKOK,5.220717,103.088581,
6715,DESA KAYANGAN,5.442533,103.049297,
6731,ALAM MUTIARA 1 & 2,5.27707,103.142119,
6732,PASAR KAMPUNG LAUT 2,5.270477,103.142882,
6733,LORONG TOK KHATIB ALI,5.266361,103.143766,
6734,MASJID BELUKAR JAMBU,5.26454,103.144104,
6752,MSU COLLEGE,5.324247,103.141578,
6753,SMK KHAIRIAH JALAN SULTAN OMAR,5.316344,103.144889,
6754,KUATERS JKR,5.313253,103.144319,
6755,KG GEMIA,5.310322,103.1449,
6756,SMK MEGAT PANJI ALAM,5.3057,103.145189,
6757,TANAH KUBUR ISLAM KG NIBONG ATAS,5.301506,103.146211,
6758,LORONG PARMY,5.299133,103.147353,
6759,KLINIK DESA GONG TOK NASEK,5.297897,103.147544,
6760,ARKED MAIDAM,5.296342,103.148519,
6761,SK GONG TONG NASEK,5.29425,103.150089,
6762,LORONG HJ MAT AMIN,5.288294,103.148681,
6763,LORONG POK HIM,5.286767,103.146531,
6764,PASTI IBNU SINAR,5.285531,103.144731,
6796,SURAU KAMPUNG TONG PONG,5.247933,103.132989,
6797,SK TOK DIR,5.244736,103.134819,
