trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
213_0_WE_9,14:32:00,14:32:10,6772,20,0
213_0_WE_9,14:37:00,14:37:10,6773,21,0
213_0_WE_9,14:38:00,14:38:10,6774,22,0
213_0_WE_9,14:43:00,14:43:10,6735,23,0
213_0_WE_9,14:44:00,14:44:10,6730,24,0
213_0_WE_9,14:45:00,14:45:10,6729,25,0
213_0_WE_10,15:00:00,15:00:10,6521,1,0
213_0_WE_10,15:01:00,15:01:10,6692,2,0
213_0_WE_10,15:02:00,15:02:10,6693,3,0
213_0_WE_10,15:03:00,15:03:10,7090,4,0
213_0_WE_10,15:04:00,15:04:10,6695,5,0
213_0_WE_10,15:05:00,15:05:10,6696,6,0
213_0_WE_10,15:06:00,15:06:10,6697,7,0
213_0_WE_10,15:07:00,15:07:10,6698,8,0
213_0_WE_10,15:08:00,15:08:10,6684,9,0
213_0_WE_10,15:09:00,15:09:10,6699,10,0
213_0_WE_10,15:10:00,15:10:10,6558,11,0
213_0_WE_10,15:12:00,15:12:10,6559,12,0
213_0_WE_10,15:13:00,15:13:10,7093,13,0
213_0_WE_10,15:15:00,15:15:10,6702,14,0
213_0_WE_10,15:17:00,15:17:10,6703,15,0
213_0_WE_10,15:25:00,15:25:10,6768,16,0
213_0_WE_10,15:28:00,15:28:10,6769,17,0
213_0_WE_10,15:30:00,15:30:10,6770,18,0
213_0_WE_10,15:31:00,15:31:10,6771,19,0
213_0_WE_10,15:32:00,15:32:10,6772,20,0
213_0_WE_10,15:37:00,15:37:10,6773,21,0
213_0_WE_10,15:38:00,15:38:10,6774,22,0
213_0_WE_10,15:43:00,15:43:10,6735,23,0
213_0_WE_10,15:44:00,15:44:10,6730,24,0
213_0_WE_10,15:45:00,15:45:10,6729,25,0
213_0_WE_11,16:00:00,16:00:10,6521,1,0
213_0_WE_11,16:01:00,16:01:10,6692,2,0
213_0_WE_11,16:02:00,16:02:10,6693,3,0
213_0_WE_11,16:03:00,16:03:10,7090,4,0
213_0_WE_11,16:04:00,16:04:10,6695,5,0
213_0_WE_11,16:05:00,16:05:10,6696,6,0
213_0_WE_11,16:06:00,16:06:10,6697,7,0
213_0_WE_11,16:07:00,16:07:10,6698,8,0
213_0_WE_11,16:08:00,16:08:10,6684,9,0
213_0_WE_11,16:09:00,16:09:10,6699,10,0
213_0_WE_11,16:10:00,16:10:10,6558,11,0
213_0_WE_11,16:12:00,16:12:10,6559,12,0
213_0_WE_11,16:13:00,16:13:10,7093,13,0
213_0_WE_11,16:15:00,16:15:10,6702,14,0
213_0_WE_11,16:17:00,16:17:10,6703,15,0
213_0_WE_11,16:25:00,16:25:10,6768,16,0
213_0_WE_11,16:28:00,16:28:10,6769,17,0
213_0_WE_11,16:30:00,16:30:10,6770,18,0
213_0_WE_11,16:31:00,16:31:10,6771,19,0
213_0_WE_11,16:32:00,16:32:10,6772,20,0
213_0_WE_11,16:37:00,16:37:10,6773,21,0
213_0_WE_11,16:38:00,16:38:10,6774,22,0
213_0_WE_11,16:43:00,16:43:10,6735,23,0
213_0_WE_11,16:44:00,16:44:10,6730,24,0
213_0_WE_11,16:45:00,16:45:10,6729,25,0
213_0_WE_12,17:00:00,17:00:10,6521,1,0
213_0_WE_12,17:01:00,17:01:10,6692,2,0
213_0_WE_12,17:02:00,17:02:10,6693,3,0
213_0_WE_12,17:03:00,17:03:10,7090,4,0
213_0_WE_12,17:04:00,17:04:10,6695,5,0
213_0_WE_12,17:05:00,17:05:10,6696,6,0
213_0_WE_12,17:06:00,17:06:10,6697,7,0
213_0_WE_12,17:07:00,17:07:10,6698,8,0
213_0_WE_12,17:08:00,17:08:10,6684,9,0
213_0_WE_12,17:09:00,17:09:10,6699,10,0
213_0_WE_12,17:10:00,17:10:10,6558,11,0
213_0_WE_12,17:12:00,17:12:10,6559,12,0
213_0_WE_12,17:13:00,17:13:10,7093,13,0
213_0_WE_12,17:15:00,17:15:10,6702,14,0
213_0_WE_12,17:17:00,17:17:10,6703,15,0
213_0_WE_12,17:25:00,17:25:10,6768,16,0
213_0_WE_12,17:28:00,17:28:10,6769,17,0
213_0_WE_12,17:30:00,17:30:10,6770,18,0
213_0_WE_12,17:31:00,17:31:10,6771,19,0
213_0_WE_12,17:32:00,17:32:10,6772,20,0
213_0_WE_12,17:37:00,17:37:10,6773,21,0
213_0_WE_12,17:38:00,17:38:10,6774,22,0
213_0_WE_12,17:43:00,17:43:10,6735,23,0
213_0_WE_12,17:44:00,17:44:10,6730,24,0
213_0_WE_12,17:45:00,17:45:10,6729,25,0
213_0_WE_13,18:00:00,18:00:10,6521,1,0
213_0_WE_13,18:01:00,18:01:10,6692,2,0
213_0_WE_13,18:02:00,18:02:10,6693,3,0
213_0_WE_13,18:03:00,18:03:10,7090,4,0
213_0_WE_13,18:04:00,18:04:10,6695,5,0
213_0_WE_13,18:05:00,18:05:10,6696,6,0
213_0_WE_13,18:06:00,18:06:10,6697,7,0
213_0_WE_13,18:07:00,18:07:10,6698,8,0
213_0_WE_13,18:08:00,18:08:10,6684,9,0
213_0_WE_13,18:09:00,18:09:10,6699,10,0
213_0_WE_13,18:10:00,18:10:10,6558,11,0
213_0_WE_13,18:12:00,18:12:10,6559,12,0
213_0_WE_13,18:13:00,18:13:10,7093,13,0
213_0_WE_13,18:15:00,18:15:10,6702,14,0
213_0_WE_13,18:17:00,18:17:10,6703,15,0
213_0_WE_13,18:25:00,18:25:10,6768,16,0
213_0_WE_13,18:28:00,18:28:10,6769,17,0
213_0_WE_13,18:30:00,18:30:10,6770,18,0
213_0_WE_13,18:31:00,18:31:10,6771,19,0
213_0_WE_13,18:32:00,18:32:10,6772,20,0
213_0_WE_13,18:37:00,18:37:10,6773,21,0
213_0_WE_13,18:38:00,18:38:10,6774,22,0
213_0_WE_13,18:43:00,18:43:10,6735,23,0
213_0_WE_13,18:44:00,18:44:10,6730,24,0
213_0_WE_13,18:45:00,18:45:10,6729,25,0
213_1_WE_1,06:00:00,06:00:10,6729,1,0
213_1_WE_1,06:04:00,06:04:10,6736,2,0
213_1_WE_1,06:06:00,06:06:10,6737,3,0
213_1_WE_1,06:07:00,06:07:10,6738,4,0
213_1_WE_1,06:08:00,06:08:10,6739,5,0
213_1_WE_1,06:13:00,06:13:10,6740,6,0
213_1_WE_1,06:18:00,06:18:10,6741,7,0
213_1_WE_1,06:19:00,06:19:10,6742,8,0
213_1_WE_1,06:20:00,06:20:10,6743,9,0
213_1_WE_1,06:21:00,06:21:10,6744,10,0
213_1_WE_1,06:22:00,06:22:10,6745,11,0
213_1_WE_1,06:24:00,06:24:10,6746,12,0
213_1_WE_1,06:25:00,06:25:10,6747,13,0
213_1_WE_1,06:26:00,06:26:10,6748,14,0
213_1_WE_1,06:28:00,06:28:10,6749,15,0
213_1_WE_1,06:29:00,06:29:10,6675,16,0
213_1_WE_1,06:30:00,06:30:10,6676,17,0
213_1_WE_1,06:31:00,06:31:10,6677,18,0
213_1_WE_1,06:33:00,06:33:10,6678,19,0
213_1_WE_1,06:34:00,06:34:10,6679,20,0
213_1_WE_1,06:35:00,06:35:10,6680,21,0
213_1_WE_1,06:36:00,06:36:10,6561,22,0
213_1_WE_1,06:37:00,06:37:10,6562,23,0
213_1_WE_1,06:38:00,06:38:10,6563,24,0
213_1_WE_1,06:39:00,06:39:10,6581,25,0
213_1_WE_1,06:40:00,06:40:10,6582,26,0
213_1_WE_1,06:41:00,06:41:10,6583,27,0
213_1_WE_1,06:42:00,06:42:10,6584,28,0
213_1_WE_1,06:43:00,06:43:10,6585,29,0
213_1_WE_1,06:44:00,06:44:10,6688,30,0
213_1_WE_1,06:45:00,06:45:10,6689,31,0
213_1_WE_1,06:46:00,06:46:10,6690,32,0
213_1_WE_1,06:47:00,06:47:10,6691,33,0
213_1_WE_1,06:48:00,06:48:10,6521,34,0
213_1_WE_2,07:00:00,07:00:10,6729,1,0
213_1_WE_2,07:04:00,07:04:10,6736,2,0
213_1_WE_2,07:06:00,07:06:10,6737,3,0
213_1_WE_2,07:07:00,07:07:10,6738,4,0
213_1_WE_2,07:08:00,07:08:10,6739,5,0
213_1_WE_2,07:13:00,07:13:10,6740,6,0
213_1_WE_2,07:18:00,07:18:10,6741,7,0
213_1_WE_2,07:19:00,07:19:10,6742,8,0
213_1_WE_2,07:20:00,07:20:10,6743,9,0
213_1_WE_2,07:21:00,07:21:10,6744,10,0
213_1_WE_2,07:22:00,07:22:10,6745,11,0
213_1_WE_2,07:24:00,07:24:10,6746,12,0
213_1_WE_2,07:25:00,07:25:10,6747,13,0
213_1_WE_2,07:26:00,07:26:10,6748,14,0
213_1_WE_2,07:28:00,07:28:10,6749,15,0
213_1_WE_2,07:29:00,07:29:10,6675,16,0
213_1_WE_2,07:30:00,07:30:10,6676,17,0
213_1_WE_2,07:31:00,07:31:10,6677,18,0
213_1_WE_2,07:33:00,07:33:10,6678,19,0
213_1_WE_2,07:34:00,07:34:10,6679,20,0
213_1_WE_2,07:35:00,07:35:10,6680,21,0
213_1_WE_2,07:36:00,07:36:10,6561,22,0
213_1_WE_2,07:37:00,07:37:10,6562,23,0
213_1_WE_2,07:38:00,07:38:10,6563,24,0
213_1_WE_2,07:39:00,07:39:10,6581,25,0
213_1_WE_2,07:40:00,07:40:10,6582,26,0
213_1_WE_2,07:41:00,07:41:10,6583,27,0
213_1_WE_2,07:42:00,07:42:10,6584,28,0
213_1_WE_2,07:43:00,07:43:10,6585,29,0
213_1_WE_2,07:44:00,07:44:10,6688,30,0
213_1_WE_2,07:45:00,07:45:10,6689,31,0
213_1_WE_2,07:46:00,07:46:10,6690,32,0
213_1_WE_2,07:47:00,07:47:10,6691,33,0
213_1_WE_2,07:48:00,07:48:10,6521,34,0
213_1_WE_3,08:00:00,08:00:10,6729,1,0
213_1_WE_3,08:04:00,08:04:10,6736,2,0
213_1_WE_3,08:06:00,08:06:10,6737,3,0
213_1_WE_3,08:07:00,08:07:10,6738,4,0
213_1_WE_3,08:08:00,08:08:10,6739,5,0
213_1_WE_3,08:13:00,08:13:10,6740,6,0
213_1_WE_3,08:18:00,08:18:10,6741,7,0
213_1_WE_3,08:19:00,08:19:10,6742,8,0
213_1_WE_3,08:20:00,08:20:10,6743,9,0
213_1_WE_3,08:21:00,08:21:10,6744,10,0
213_1_WE_3,08:22:00,08:22:10,6745,11,0
213_1_WE_3,08:24:00,08:24:10,6746,12,0
213_1_WE_3,08:25:00,08:25:10,6747,13,0
213_1_WE_3,08:26:00,08:26:10,6748,14,0
213_1_WE_3,08:28:00,08:28:10,6749,15,0
213_1_WE_3,08:29:00,08:29:10,6675,16,0
213_1_WE_3,08:30:00,08:30:10,6676,17,0
213_1_WE_3,08:31:00,08:31:10,6677,18,0
213_1_WE_3,08:33:00,08:33:10,6678,19,0
213_1_WE_3,08:34:00,08:34:10,6679,20,0
213_1_WE_3,08:35:00,08:35:10,6680,21,0
213_1_WE_3,08:36:00,08:36:10,6561,22,0
213_1_WE_3,08:37:00,08:37:10,6562,23,0
213_1_WE_3,08:38:00,08:38:10,6563,24,0
213_1_WE_3,08:39:00,08:39:10,6581,25,0
213_1_WE_3,08:40:00,08:40:10,6582,26,0
213_1_WE_3,08:41:00,08:41:10,6583,27,0
213_1_WE_3,08:42:00,08:42:10,6584,28,0
213_1_WE_3,08:43:00,08:43:10,6585,29,0
213_1_WE_3,08:44:00,08:44:10,6688,30,0
213_1_WE_3,08:45:00,08:45:10,6689,31,0
213_1_WE_3,08:46:00,08:46:10,6690,32,0
213_1_WE_3,08:47:00,08:47:10,6691,33,0
213_1_WE_3,08:48:00,08:48:10,6521,34,0
213_1_WE_4,09:00:00,09:00:10,6729,1,0
213_1_WE_4,09:04:00,09:04:10,6736,2,0
213_1_WE_4,09:06:00,09:06:10,6737,3,0
213_1_WE_4,09:07:00,09:07:10,6738,4,0
213_1_WE_4,09:08:00,09:08:10,6739,5,0
213_1_WE_4,09:13:00,09:13:10,6740,6,0
213_1_WE_4,09:18:00,09:18:10,6741,7,0
213_1_WE_4,09:19:00,09:19:10,6742,8,0
213_1_WE_4,09:20:00,09:20:10,6743,9,0
213_1_WE_4,09:21:00,09:21:10,6744,10,0
213_1_WE_4,09:22:00,09:22:10,6745,11,0
213_1_WE_4,09:24:00,09:24:10,6746,12,0
213_1_WE_4,09:25:00,09:25:10,6747,13,0
213_1_WE_4,09:26:00,09:26:10,6748,14,0
213_1_WE_4,09:28:00,09:28:10,6749,15,0
213_1_WE_4,09:29:00,09:29:10,6675,16,0
213_1_WE_4,09:30:00,09:30:10,6676,17,0
213_1_WE_4,09:31:00,09:31:10,6677,18,0
213_1_WE_4,09:33:00,09:33:10,6678,19,0
213_1_WE_4,09:34:00,09:34:10,6679,20,0
213_1_WE_4,09:35:00,09:35:10,6680,21,0
213_1_WE_4,09:36:00,09:36:10,6561,22,0
213_1_WE_4,09:37:00,09:37:10,6562,23,0
213_1_WE_4,09:38:00,09:38:10,6563,24,0
213_1_WE_4,09:39:00,09:39:10,6581,25,0
213_1_WE_4,09:40:00,09:40:10,6582,26,0
213_1_WE_4,09:41:00,09:41:10,6583,27,0
213_1_WE_4,09:42:00,09:42:10,6584,28,0
213_1_WE_4,09:43:00,09:43:10,6585,29,0
213_1_WE_4,09:44:00,09:44:10,6688,30,0
213_1_WE_4,09:45:00,09:45:10,6689,31,0
213_1_WE_4,09:46:00,09:46:10,6690,32,0
213_1_WE_4,09:47:00,09:47:10,6691,33,0
213_1_WE_4,09:48:00,09:48:10,6521,34,0
213_1_WE_5,10:00:00,10:00:10,6729,1,0
213_1_WE_5,10:04:00,10:04:10,6736,2,0
213_1_WE_5,10:06:00,10:06:10,6737,3,0
213_1_WE_5,10:07:00,10:07:10,6738,4,0
213_1_WE_5,10:08:00,10:08:10,6739,5,0
213_1_WE_5,10:13:00,10:13:10,6740,6,0
213_1_WE_5,10:18:00,10:18:10,6741,7,0
213_1_WE_5,10:19:00,10:19:10,6742,8,0
213_1_WE_5,10:20:00,10:20:10,6743,9,0
213_1_WE_5,10:21:00,10:21:10,6744,10,0
213_1_WE_5,10:22:00,10:22:10,6745,11,0
213_1_WE_5,10:24:00,10:24:10,6746,12,0
213_1_WE_5,10:25:00,10:25:10,6747,13,0
213_1_WE_5,10:26:00,10:26:10,6748,14,0
213_1_WE_5,10:28:00,10:28:10,6749,15,0
213_1_WE_5,10:29:00,10:29:10,6675,16,0
213_1_WE_5,10:30:00,10:30:10,6676,17,0
213_1_WE_5,10:31:00,10:31:10,6677,18,0
213_1_WE_5,10:33:00,10:33:10,6678,19,0
213_1_WE_5,10:34:00,10:34:10,6679,20,0
213_1_WE_5,10:35:00,10:35:10,6680,21,0
213_1_WE_5,10:36:00,10:36:10,6561,22,0
213_1_WE_5,10:37:00,10:37:10,6562,23,0
213_1_WE_5,10:38:00,10:38:10,6563,24,0
213_1_WE_5,10:39:00,10:39:10,6581,25,0
213_1_WE_5,10:40:00,10:40:10,6582,26,0
213_1_WE_5,10:41:00,10:41:10,6583,27,0
213_1_WE_5,10:42:00,10:42:10,6584,28,0
213_1_WE_5,10:43:00,10:43:10,6585,29,0
213_1_WE_5,10:44:00,10:44:10,6688,30,0
213_1_WE_5,10:45:00,10:45:10,6689,31,0
213_1_WE_5,10:46:00,10:46:10,6690,32,0
213_1_WE_5,10:47:00,10:47:10,6691,33,0
213_1_WE_5,10:48:00,10:48:10,6521,34,0
213_1_WE_6,11:00:00,11:00:10,6729,1,0
213_1_WE_6,11:04:00,11:04:10,6736,2,0
213_1_WE_6,11:06:00,11:06:10,6737,3,0
213_1_WE_6,11:07:00,11:07:10,6738,4,0
213_1_WE_6,11:08:00,11:08:10,6739,5,0
213_1_WE_6,11:13:00,11:13:10,6740,6,0
213_1_WE_6,11:18:00,11:18:10,6741,7,0
213_1_WE_6,11:19:00,11:19:10,6742,8,0
213_1_WE_6,11:20:00,11:20:10,6743,9,0
213_1_WE_6,11:21:00,11:21:10,6744,10,0
213_1_WE_6,11:22:00,11:22:10,6745,11,0
213_1_WE_6,11:24:00,11:24:10,6746,12,0
213_1_WE_6,11:25:00,11:25:10,6747,13,0
213_1_WE_6,11:26:00,11:26:10,6748,14,0
213_1_WE_6,11:28:00,11:28:10,6749,15,0
213_1_WE_6,11:29:00,11:29:10,6675,16,0
213_1_WE_6,11:30:00,11:30:10,6676,17,0
213_1_WE_6,11:31:00,11:31:10,6677,18,0
213_1_WE_6,11:33:00,11:33:10,6678,19,0
213_1_WE_6,11:34:00,11:34:10,6679,20,0
213_1_WE_6,11:35:00,11:35:10,6680,21,0
213_1_WE_6,11:36:00,11:36:10,6561,22,0
213_1_WE_6,11:37:00,11:37:10,6562,23,0
213_1_WE_6,11:38:00,11:38:10,6563,24,0
213_1_WE_6,11:39:00,11:39:10,6581,25,0
213_1_WE_6,11:40:00,11:40:10,6582,26,0
213_1_WE_6,11:41:00,11:41:10,6583,27,0
213_1_WE_6,11:42:00,11:42:10,6584,28,0
213_1_WE_6,11:43:00,11:43:10,6585,29,0
213_1_WE_6,11:44:00,11:44:10,6688,30,0
213_1_WE_6,11:45:00,11:45:10,6689,31,0
213_1_WE_6,11:46:00,11:46:10,6690,32,0
213_1_WE_6,11:47:00,11:47:10,6691,33,0
213_1_WE_6,11:48:00,11:48:10,6521,34,0
213_1_WE_7,12:00:00,12:00:10,6729,1,0
213_1_WE_7,12:04:00,12:04:10,6736,2,0
213_1_WE_7,12:06:00,12:06:10,6737,3,0
213_1_WE_7,12:07:00,12:07:10,6738,4,0
213_1_WE_7,12:08:00,12:08:10,6739,5,0
213_1_WE_7,12:13:00,12:13:10,6740,6,0
213_1_WE_7,12:18:00,12:18:10,6741,7,0
213_1_WE_7,12:19:00,12:19:10,6742,8,0
213_1_WE_7,12:20:00,12:20:10,6743,9,0
213_1_WE_7,12:21:00,12:21:10,6744,10,0
213_1_WE_7,12:22:00,12:22:10,6745,11,0
213_1_WE_7,12:24:00,12:24:10,6746,12,0
213_1_WE_7,12:25:00,12:25:10,6747,13,0
213_1_WE_7,12:26:00,12:26:10,6748,14,0
213_1_WE_7,12:28:00,12:28:10,6749,15,0
213_1_WE_7,12:29:00,12:29:10,6675,16,0
213_1_WE_7,12:30:00,12:30:10,6676,17,0
213_1_WE_7,12:31:00,12:31:10,6677,18,0
213_1_WE_7,12:33:00,12:33:10,6678,19,0
213_1_WE_7,12:34:00,12:34:10,6679,20,0
213_1_WE_7,12:35:00,12:35:10,6680,21,0
213_1_WE_7,12:36:00,12:36:10,6561,22,0
213_1_WE_7,12:37:00,12:37:10,6562,23,0
213_1_WE_7,12:38:00,12:38:10,6563,24,0
213_1_WE_7,12:39:00,12:39:10,6581,25,0
213_1_WE_7,12:40:00,12:40:10,6582,26,0
213_1_WE_7,12:41:00,12:41:10,6583,27,0
213_1_WE_7,12:42:00,12:42:10,6584,28,0
213_1_WE_7,12:43:00,12:43:10,6585,29,0
213_1_WE_7,12:44:00,12:44:10,6688,30,0
213_1_WE_7,12:45:00,12:45:10,6689,31,0
213_1_WE_7,12:46:00,12:46:10,6690,32,0
213_1_WE_7,12:47:00,12:47:10,6691,33,0
213_1_WE_7,12:48:00,12:48:10,6521,34,0
213_1_WE_8,13:00:00,13:00:10,6729,1,0
213_1_WE_8,13:04:00,13:04:10,6736,2,0
213_1_WE_8,13:06:00,13:06:10,6737,3,0
213_1_WE_8,13:07:00,13:07:10,6738,4,0
213_1_WE_8,13:08:00,13:08:10,6739,5,0
213_1_WE_8,13:13:00,13:13:10,6740,6,0
213_1_WE_8,13:18:00,13:18:10,6741,7,0
213_1_WE_8,13:19:00,13:19:10,6742,8,0
213_1_WE_8,13:20:00,13:20:10,6743,9,0
213_1_WE_8,13:21:00,13:21:10,6744,10,0
213_1_WE_8,13:22:00,13:22:10,6745,11,0
213_1_WE_8,13:24:00,13:24:10,6746,12,0
213_1_WE_8,13:25:00,13:25:10,6747,13,0
213_1_WE_8,13:26:00,13:26:10,6748,14,0
213_1_WE_8,13:28:00,13:28:10,6749,15,0
213_1_WE_8,13:29:00,13:29:10,6675,16,0
213_1_WE_8,13:30:00,13:30:10,6676,17,0
213_1_WE_8,13:31:00,13:31:10,6677,18,0
213_1_WE_8,13:33:00,13:33:10,6678,19,0
213_1_WE_8,13:34:00,13:34:10,6679,20,0
213_1_WE_8,13:35:00,13:35:10,6680,21,0
213_1_WE_8,13:36:00,13:36:10,6561,22,0
213_1_WE_8,13:37:00,13:37:10,6562,23,0
213_1_WE_8,13:38:00,13:38:10,6563,24,0
213_1_WE_8,13:39:00,13:39:10,6581,25,0
213_1_WE_8,13:40:00,13:40:10,6582,26,0
213_1_WE_8,13:41:00,13:41:10,6583,27,0
213_1_WE_8,13:42:00,13:42:10,6584,28,0
213_1_WE_8,13:43:00,13:43:10,6585,29,0
213_1_WE_8,13:44:00,13:44:10,6688,30,0
213_1_WE_8,13:45:00,13:45:10,6689,31,0
213_1_WE_8,13:46:00,13:46:10,6690,32,0
213_1_WE_8,13:47:00,13:47:10,6691,33,0
213_1_WE_8,13:48:00,13:48:10,6521,34,0
213_1_WE_9,14:00:00,14:00:10,6729,1,0
213_1_WE_9,14:04:00,14:04:10,6736,2,0
213_1_WE_9,14:06:00,14:06:10,6737,3,0
213_1_WE_9,14:07:00,14:07:10,6738,4,0
213_1_WE_9,14:08:00,14:08:10,6739,5,0
213_1_WE_9,14:13:00,14:13:10,6740,6,0
213_1_WE_9,14:18:00,14:18:10,6741,7,0
213_1_WE_9,14:19:00,14:19:10,6742,8,0
213_1_WE_9,14:20:00,14:20:10,6743,9,0
213_1_WE_9,14:21:00,14:21:10,6744,10,0
213_1_WE_9,14:22:00,14:22:10,6745,11,0
213_1_WE_9,14:24:00,14:24:10,6746,12,0
213_1_WE_9,14:25:00,14:25:10,6747,13,0
213_1_WE_9,14:26:00,14:26:10,6748,14,0
213_1_WE_9,14:28:00,14:28:10,6749,15,0
213_1_WE_9,14:29:00,14:29:10,6675,16,0
213_1_WE_9,14:30:00,14:30:10,6676,17,0
213_1_WE_9,14:31:00,14:31:10,6677,18,0
213_1_WE_9,14:33:00,14:33:10,6678,19,0
213_1_WE_9,14:34:00,14:34:10,6679,20,0
213_1_WE_9,14:35:00,14:35:10,6680,21,0
213_1_WE_9,14:36:00,14:36:10,6561,22,0
213_1_WE_9,14:37:00,14:37:10,6562,23,0
213_1_WE_9,14:38:00,14:38:10,6563,24,0
213_1_WE_9,14:39:00,14:39:10,6581,25,0
213_1_WE_9,14:40:00,14:40:10,6582,26,0
213_1_WE_9,14:41:00,14:41:10,6583,27,0
213_1_WE_9,14:42:00,14:42:10,6584,28,0
213_1_WE_9,14:43:00,14:43:10,6585,29,0
213_1_WE_9,14:44:00,14:44:10,6688,30,0
213_1_WE_9,14:45:00,14:45:10,6689,31,0
213_1_WE_9,14:46:00,14:46:10,6690,32,0
213_1_WE_9,14:47:00,14:47:10,6691,33,0
213_1_WE_9,14:48:00,14:48:10,6521,34,0
213_1_WE_10,15:00:00,15:00:10,6729,1,0
213_1_WE_10,15:04:00,15:04:10,6736,2,0
213_1_WE_10,15:06:00,15:06:10,6737,3,0
213_1_WE_10,15:07:00,15:07:10,6738,4,0
213_1_WE_10,15:08:00,15:08:10,6739,5,0
213_1_WE_10,15:13:00,15:13:10,6740,6,0
213_1_WE_10,15:18:00,15:18:10,6741,7,0
213_1_WE_10,15:19:00,15:19:10,6742,8,0
213_1_WE_10,15:20:00,15:20:10,6743,9,0
213_1_WE_10,15:21:00,15:21:10,6744,10,0
213_1_WE_10,15:22:00,15:22:10,6745,11,0
213_1_WE_10,15:24:00,15:24:10,6746,12,0
213_1_WE_10,15:25:00,15:25:10,6747,13,0
213_1_WE_10,15:26:00,15:26:10,6748,14,0
213_1_WE_10,15:28:00,15:28:10,6749,15,0
213_1_WE_10,15:29:00,15:29:10,6675,16,0
213_1_WE_10,15:30:00,15:30:10,6676,17,0
213_1_WE_10,15:31:00,15:31:10,6677,18,0
213_1_WE_10,15:33:00,15:33:10,6678,19,0
213_1_WE_10,15:34:00,15:34:10,6679,20,0
213_1_WE_10,15:35:00,15:35:10,6680,21,0
213_1_WE_10,15:36:00,15:36:10,6561,22,0
213_1_WE_10,15:37:00,15:37:10,6562,23,0
213_1_WE_10,15:38:00,15:38:10,6563,24,0
213_1_WE_10,15:39:00,15:39:10,6581,25,0
213_1_WE_10,15:40:00,15:40:10,6582,26,0
213_1_WE_10,15:41:00,15:41:10,6583,27,0
213_1_WE_10,15:42:00,15:42:10,6584,28,0
213_1_WE_10,15:43:00,15:43:10,6585,29,0
213_1_WE_10,15:44:00,15:44:10,6688,30,0
213_1_WE_10,15:45:00,15:45:10,6689,31,0
213_1_WE_10,15:46:00,15:46:10,6690,32,0
213_1_WE_10,15:47:00,15:47:10,6691,33,0
213_1_WE_10,15:48:00,15:48:10,6521,34,0
213_1_WE_11,16:00:00,16:00:10,6729,1,0
213_1_WE_11,16:04:00,16:04:10,6736,2,0
213_1_WE_11,16:06:00,16:06:10,6737,3,0
213_1_WE_11,16:07:00,16:07:10,6738,4,0
213_1_WE_11,16:08:00,16:08:10,6739,5,0
213_1_WE_11,16:13:00,16:13:10,6740,6,0
213_1_WE_11,16:18:00,16:18:10,6741,7,0
213_1_WE_11,16:19:00,16:19:10,6742,8,0
213_1_WE_11,16:20:00,16:20:10,6743,9,0
213_1_WE_11,16:21:00,16:21:10,6744,10,0
213_1_WE_11,16:22:00,16:22:10,6745,11,0
213_1_WE_11,16:24:00,16:24:10,6746,12,0
213_1_WE_11,16:25:00,16:25:10,6747,13,0
213_1_WE_11,16:26:00,16:26:10,6748,14,0
213_1_WE_11,16:28:00,16:28:10,6749,15,0
213_1_WE_11,16:29:00,16:29:10,6675,16,0
213_1_WE_11,16:30:00,16:30:10,6676,17,0
213_1_WE_11,16:31:00,16:31:10,6677,18,0
213_1_WE_11,16:33:00,16:33:10,6678,19,0
213_1_WE_11,16:34:00,16:34:10,6679,20,0
213_1_WE_11,16:35:00,16:35:10,6680,21,0
213_1_WE_11,16:36:00,16:36:10,6561,22,0
213_1_WE_11,16:37:00,16:37:10,6562,23,0
213_1_WE_11,16:38:00,16:38:10,6563,24,0
213_1_WE_11,16:39:00,16:39:10,6581,25,0
213_1_WE_11,16:40:00,16:40:10,6582,26,0
213_1_WE_11,16:41:00,16:41:10,6583,27,0
213_1_WE_11,16:42:00,16:42:10,6584,28,0
213_1_WE_11,16:43:00,16:43:10,6585,29,0
213_1_WE_11,16:44:00,16:44:10,6688,30,0
213_1_WE_11,16:45:00,16:45:10,6689,31,0
213_1_WE_11,16:46:00,16:46:10,6690,32,0
213_1_WE_11,16:47:00,16:47:10,6691,33,0
213_1_WE_11,16:48:00,16:48:10,6521,34,0
213_1_WE_12,17:00:00,17:00:10,6729,1,0
213_1_WE_12,17:04:00,17:04:10,6736,2,0
213_1_WE_12,17:06:00,17:06:10,6737,3,0
213_1_WE_12,17:07:00,17:07:10,6738,4,0
213_1_WE_12,17:08:00,17:08:10,6739,5,0
213_1_WE_12,17:13:00,17:13:10,6740,6,0
213_1_WE_12,17:18:00,17:18:10,6741,7,0
213_1_WE_12,17:19:00,17:19:10,6742,8,0
213_1_WE_12,17:20:00,17:20:10,6743,9,0
213_1_WE_12,17:21:00,17:21:10,6744,10,0
213_1_WE_12,17:22:00,17:22:10,6745,11,0
213_1_WE_12,17:24:00,17:24:10,6746,12,0
213_1_WE_12,17:25:00,17:25:10,6747,13,0
213_1_WE_12,17:26:00,17:26:10,6748,14,0
213_1_WE_12,17:28:00,17:28:10,6749,15,0
213_1_WE_12,17:29:00,17:29:10,6675,16,0
213_1_WE_12,17:30:00,17:30:10,6676,17,0
213_1_WE_12,17:31:00,17:31:10,6677,18,0
